,Unnamed: 0,prime,target,RT.200SOA,RT.1200SOA,obs.200SOA,obs.1200SOA,primecond,rel,t_length,t_freq,t_logfreq,t_orthoN,t_bgmean,t_POS,relation,FAS,LSA,BEAGLE_RPs,BEAGLE_PMI,p_freq,p_logfreq,p_length,p_orthoN,p_bgsum,p_bgmean,p_POS,jc_similarity,path_similarity,cosine_distance
2611,2926,HOTEL,pavement,734.7096774,715.9,31,30,3,0,8,2.02,2.02,0.0,1852.57,NN,,,,0.077801912,0.058398452000000003,103.22,3.72,5.0,1.0,8228.0,2057.0,NN,0.06520791842834979,0.125,0.9873375305905938
2612,2927,HOTEL,motel,665.4827586,808.2666667000001,29,30,1,1,5,18.18,2.97,3.0,1999.5,NN,category,0.25,0.47,0.081288598,5.533167883,103.22,3.72,5.0,1.0,8228.0,2057.0,NN,0.38952804559291054,0.3333333333333333,0.7150386571884155
2613,2928,HOTTER,vegetables,654.6875,769.8666667,32,30,4,0,10,6.63,2.53,0.0,1875.33,NN,,,,0.054663315,0.035922008,6.0,4.67,2.38,5.0,13328.0,2665.6,JJ,NA,,0.8505649417638779
2614,2929,HOTTER,summer,711.4,705.8125,30,32,2,1,6,78.67,3.6,3.0,1955.0,NN|JJ,perceptual property,0.027000000000000003,0.25,0.294616779,0.835527864,6.0,4.67,2.38,5.0,13328.0,2665.6,JJ,NA,,0.8843759074807167
2615,2930,HOUND,blood,577.46875,757.6451613,32,31,2,1,5,186.12,3.98,4.0,1027.5,NN,bpa,0.013999999999999999,0.04,0.023158996,0.34259219700000004,5.0,5.04,2.41,7.0,6487.0,1621.75,NN|VB,0.05518811201896009,0.06666666666666667,1.0237393155694008
2616,2931,HOUND,city,587.1612903,620.2903226,31,31,4,0,4,169.1,3.94,2.0,1288.33,NN,,,,0.03288668,0.018436445,5.0,5.04,2.41,7.0,6487.0,1621.75,NN|VB,0.06627798063193287,0.06666666666666667,1.009327176027
2617,2932,HOUR,minute,579.90625,715.9666667,32,30,1,1,6,377.49,4.28,0.0,2775.0,NN,category,0.469,0.51,0.521067452,1.292750951,162.29,3.92,4.0,7.0,4223.0,1407.67,NN,0.17358676435753567,0.3333333333333333,0.7500059455633163
2618,2933,HOUR,fudge,670.25,659.2666667000001,28,30,3,0,5,3.63,2.27,3.0,528.75,VB|NN,,,,0.04963036,0.0,162.29,3.92,4.0,7.0,4223.0,1407.67,NN,0.04831145290702163,0.07142857142857142,0.9368861541152
2619,2934,HOURS,dam,843.2,887.5789474,15,19,4,0,3,5.75,2.47,13.0,739.5,NN|VB,,,,0.08769157300000001,0.21519381699999998,5.0,214.88,4.04,5.0,5692.0,1423.0,NN,0.050886165796461116,0.06666666666666667,1.0448587574064732
2620,2935,HOURS,long,668.9666667,605.375,30,32,2,1,4,675.16,4.54,7.0,3331.33,JJ|RB|NN|VB,bpa,0.040999999999999995,0.39,0.0,0.21571858100000002,5.0,214.88,4.04,5.0,5692.0,1423.0,NN,NA,0.1,0.8895616829395294
2621,2936,HOUSE,eleven,599.0344828,718.1515152000001,29,33,4,0,6,12.98,2.82,0.0,2269.4,minor|NN,,,,0.021302063,0.052955632,5.0,514.0,4.42,5.0,6368.0,1592.0,NN,0.05885569711555807,0.06666666666666667,1.017743393778801
2622,2937,HOUSE,brick,661.8387097,665.9354839,31,31,2,1,5,10.18,2.72,6.0,1670.75,NN,bpa,0.012,0.28,0.260488647,0.489004159,5.0,514.0,4.42,5.0,6368.0,1592.0,NN,0.07438416297802049,0.16666666666666666,0.8971008956432343
2623,2940,HUE,different,683.375,718.4193548,32,31,3,0,9,209.53,4.03,0.0,2611.5,JJ|NN,,,,0.068130151,0.267949883,1.39,1.86,3.0,11.0,693.0,346.5,NN,NA,,0.9748968984931707
2624,2941,HUE,color,624.59375,631.6,32,30,1,1,5,39.43,3.3,1.0,1998.5,NN|VB,synonym,0.547,0.77,0.299241284,4.932615519,1.39,1.86,3.0,11.0,693.0,346.5,NN,0.12673731874008362,0.25,0.8181726038455963
2625,2942,HUG,arms,729.5483871,633.1333333,31,30,2,1,4,59.8,3.48,6.0,1248.33,NN|VB,functional property,0.011000000000000001,0.32,0.08568322699999999,0.43463767700000006,3.0,19.33,2.99,15.0,607.0,303.5,NN|VB,0.05054259672572207,0.058823529411764705,0.9625610671937466
2626,2943,HUG,looks,652.75,601.9677419,28,31,4,0,5,311.49,4.2,7.0,716.0,VB|NN,,,,0.09975873099999999,0.154034859,3.0,19.33,2.99,15.0,607.0,303.5,NN|VB,0.060615718340149456,0.06666666666666667,0.9342423230409622
2627,2944,HUGE,big,596.9032258,648.5172414,31,29,1,1,3,682.82,4.54,16.0,717.0,JJ,synonym,0.39299999999999996,0.36,0.364499229,0.21526209899999998,48.37,3.39,4.0,2.0,1818.0,606.0,JJ|NN,NA,,0.439582884311676
2628,2945,HUGE,no,632.53125,642.5666667,32,30,3,0,2,5971.55,5.48,7.0,799.0,minor|RB,,,,0.07237495299999999,0.221615292,48.37,3.39,4.0,2.0,1818.0,606.0,JJ|NN,NA,,0.7862720191478729
2629,2946,HULA,hoop,621.7741934999999,675.1666667000001,31,30,1,1,4,2.69,2.14,7.0,957.0,NN,fpa,0.392,0.19,0.073360378,142.24124790000002,1.96,2.0,4.0,2.0,3344.0,1114.67,NN,1e-300,0.05263157894736842,0.8782781362533569
2630,2947,HULA,hostess,774.53125,853.0,32,30,3,0,7,3.71,2.28,0.0,2676.5,NN,,,,0.081158921,0.047412492,1.96,2.0,4.0,2.0,3344.0,1114.67,NN,1e-300,0.058823529411764705,0.8185508698225021
2631,2948,HULL,boat,651.7741934999999,695.78125,31,32,1,1,4,95.78,3.69,9.0,1788.33,NN,script,0.311,0.5,0.129427656,1.5803194919999999,4.22,2.33,4.0,15.0,2942.0,980.67,NN|VB,0.06265428333468125,0.07692307692307693,0.9154472947120667
2632,2949,HULL,heart,594.0645161,572.8064516,31,31,3,0,5,244.18,4.1,2.0,1883.0,NN|VB,,,,0.019163559,0.0,4.22,2.33,4.0,15.0,2942.0,980.67,NN|VB,0.051144439161397715,0.058823529411764705,1.0071286726742983
2633,2950,HUMAN,being,648.4333333,678.3214286,30,28,1,1,5,485.9,4.39,1.0,2995.5,VB|NN,fpa,0.244,0.41,0.143288307,0.09426696,124.76,3.8,5.0,0.0,6083.0,1520.75,JJ|NN,0.0876598297080995,0.05555555555555555,0.8365369141101837
2634,2951,HUMAN,shirt,614.7419355000001,621.5483871,31,31,3,0,5,46.37,3.37,5.0,1048.25,NN,,,,0.03374345,0.057354829,124.76,3.8,5.0,0.0,6083.0,1520.75,JJ|NN,0.073872158623177,0.0625,0.9914633985608816
2635,2954,HUNDRED,thousand,652.40625,764.8709677,32,31,1,1,8,69.29,3.55,0.0,1663.0,minor|NN,fpa,0.354,0.86,0.7456953959999999,3.367017777,78.73,3.6,7.0,0.0,13331.0,2221.83,minor|NN,0.25928720235677144,0.3333333333333333,0.5788943767547607
2636,2955,HUNDRED,puzzle,599.375,702.8709677,32,31,3,0,6,7.33,2.57,3.0,791.4,NN|VB,,,,0.061847413,0.061391920999999995,78.73,3.6,7.0,0.0,13331.0,2221.83,minor|NN,0.05354871756048644,0.07692307692307693,0.9712570887058973
2637,2956,HUNG,directions,714.15625,831.5333333,32,30,4,0,10,9.69,2.69,0.0,2601.78,NN,,,,0.076781027,0.066591008,4.0,28.16,3.16,7.0,6065.0,2021.67,VB|NN,NA,,1.0249264016747475
2638,2957,HUNG,up,632.0344828,731.0740741000001,29,27,2,1,2,3670.0,5.27,1.0,403.0,minor|VB|JJ|RB,fpa,0.034,0.62,0.136942713,0.227158324,4.0,28.16,3.16,7.0,6065.0,2021.67,VB|NN,0.047800566950463856,0.2,1.0013131556333974
2639,2958,HUNGER,hallway,882.7333332999999,662.5806452,30,31,4,0,7,9.55,2.69,1.0,1156.5,NN,,,,0.07080118099999999,0.093184239,6.0,5.88,2.48,3.0,13438.0,2687.6,NN|VB,0.04833370362384195,0.058823529411764705,1.0310624334961176
2640,2959,HUNGER,africa,779.0666667,699.96875,30,32,2,1,6,18.76,2.98,0.0,1515.8,NN,perceptual property,0.011000000000000001,0.09,0.030350062999999997,0.143396421,6.0,5.88,2.48,3.0,13438.0,2687.6,NN|VB,0.04509258374579455,0.07142857142857142,0.8245783150196075
2641,2960,HUNGRY,full,598.7575757999999,599.6,33,30,2,1,4,166.9,3.93,14.0,1020.33,JJ|RB,antonym,0.08900000000000001,0.23,0.17228457,0.23174788,6.0,77.08,3.59,0.0,7447.0,1489.4,JJ,NA,,0.9606164284050465
2642,2961,HUNGRY,shop,626.0967742,666.3125,31,32,4,0,4,53.55,3.44,9.0,1080.0,NN|VB,,,,0.014029568999999999,0.036680178,6.0,77.08,3.59,0.0,7447.0,1489.4,JJ,NA,,0.9092513248324394
2643,2962,HUNT,flowers,671.6774194,603.6875,31,32,4,0,7,47.59,3.39,2.0,1790.5,NN|VB,,,,0.053826741,0.022676749,4.0,25.86,3.12,8.0,5164.0,1721.33,NN|VB,0.062049891738056626,0.09090909090909091,1.0238435789942741
2644,2963,HUNT,find,651.6896552000001,623.5666667,29,30,2,1,4,830.96,4.63,13.0,3152.33,VB|NN,unclassified,0.057999999999999996,0.25,0.264143153,0.10612910099999999,4.0,25.86,3.12,8.0,5164.0,1721.33,NN|VB,0.06750364820204423,0.058823529411764705,0.881240002810955
2645,2964,HURRICANE,busy,768.6551724,654.4848485,29,33,3,0,4,106.53,3.74,4.0,737.67,JJ,,,,0.041046261,0.0,8.76,2.65,9.0,0.0,14949.0,1868.63,NN,NA,0.07142857142857142,0.9289077892899513
2646,2965,HURRICANE,storm,651.2,599.5625,30,32,1,1,5,30.86,3.2,3.0,2067.0,NN|VB,supraordinate,0.22699999999999998,0.81,0.281814167,9.11754802,8.76,2.65,9.0,0.0,14949.0,1868.63,NN,0.4252830325374455,0.25,0.6931192278862
2647,2966,HURRY,slow,669.8181818,795.9032258,33,31,2,1,4,76.02,3.59,13.0,861.67,JJ|VB|NN,antonym,0.052000000000000005,0.28,0.36901636299999996,0.22654670699999999,5.0,173.65,3.95,3.0,2856.0,714.0,NN|VB,0.06155317409063642,0.07142857142857142,0.9078686088323593
2648,2967,HURRY,boss,633.5806452,729.5757576000001,31,33,4,0,4,124.29,3.8,9.0,1060.0,NN|VB,,,,0.018666986,0.095795094,5.0,173.65,3.95,3.0,2856.0,714.0,NN|VB,0.04940041231320363,0.0625,0.8757639974355698
2649,2968,HURT,pain,619.5625,690.9354839,32,31,1,1,4,97.94,3.7,11.0,2970.67,NN|VB,synonym,0.521,0.39,0.18042174800000002,0.8113186809999999,246.35,4.1,4.0,5.0,2647.0,882.33,VB,0.058122727114211084,0.07142857142857142,0.8255086690187454
2650,2969,HURT,lightning,729.8333332999999,754.03125,30,32,3,0,9,14.14,2.86,0.0,2096.63,NN,,,,0.067968508,0.147607475,246.35,4.1,4.0,5.0,2647.0,882.33,VB,NA,0.06666666666666667,0.9773457255214453
2651,2970,HUSBAND,period,678.2666667000001,692.8,30,30,3,0,6,27.78,3.15,0.0,2748.4,NN,,,,0.025832293,0.334673702,194.8,4.0,7.0,0.0,7832.0,1305.33,NN|VB,0.07619448912891263,0.09090909090909091,1.0517288707196712
2652,2971,HUSBAND,wife,539.6363636,552.59375,33,32,1,1,4,348.92,4.25,9.0,514.0,NN,category,0.885,0.87,0.287052015,0.897393931,194.8,4.0,7.0,0.0,7832.0,1305.33,NN|VB,0.48048791129963514,0.3333333333333333,0.5790430903434753
2653,2974,HUSKY,boys,628.4193548,708.875,31,32,2,1,4,224.16,4.06,7.0,379.0,NN,unclassified,0.013999999999999999,0.11,0.088981696,0.251502893,5.0,1.59,1.91,3.0,2077.0,519.25,JJ,NA,0.1111111111111111,0.8979902118444443
2654,2975,HUSKY,skin,634.8709677,589.3225806,31,31,4,0,4,44.04,3.35,8.0,2515.67,NN|VB,,,,0.129286053,0.02731157,5.0,1.59,1.91,3.0,2077.0,519.25,JJ,NA,0.08333333333333333,0.8920884057879448
2655,2976,HUSTLE,fast,651.0645161,687.3333332999999,31,33,2,1,4,137.45,3.85,11.0,1815.0,RB|JJ,synonym,0.111,0.1,0.024325417999999998,0.096856203,6.0,7.88,2.61,3.0,9159.0,1831.8,VB|NN,NA,0.09090909090909091,0.975316246971488
2656,2977,HUSTLE,fall,669.8125,634.34375,32,32,4,0,4,118.51,3.78,12.0,1703.0,NN|VB,,,,0.010418543,0.0,6.0,7.88,2.61,3.0,9159.0,1831.8,VB|NN,0.050775762242213,0.0625,1.0490901842713356
2657,2979,HUT,straw,615.4333333,780.25,30,32,1,1,5,6.24,2.5,3.0,2147.25,NN,bpa,0.159,0.38,0.116025831,1.608124114,13.22,2.83,3.0,16.0,1232.0,616.0,NN,0.046273472559760186,0.07142857142857142,1.043401561677456
2658,2980,HYDROGEN,worst,739.0645161,646.5666667,31,30,3,0,5,56.35,3.46,1.0,2031.5,JJ|RB|NN|VB,,,,0.08845920800000001,0.247494939,2.67,2.14,8.0,0.0,8370.0,1195.71,NN|JJ,NA,0.08333333333333333,1.0176554340869188
2659,2981,HYDROGEN,oxygen,633.25,619.0,32,32,1,1,6,13.88,2.85,0.0,1031.8,NN|JJ,category,0.299,0.59,0.44416786700000005,12.9938599,2.67,2.14,8.0,0.0,8370.0,1195.71,NN|JJ,0.22810257831003042,0.3333333333333333,0.8955362737178802
2660,2982,HYGIENE,quack,808.8888889,859.3548387,27,31,4,0,5,4.63,2.37,2.0,846.25,NN|minor|VB,,,,0.027399244,0.037219073,7.0,2.12,2.04,0.0,8191.0,1365.17,NN,0.03945134091089523,0.0625,0.8068159967660904
2661,2983,HYGIENE,toothbrush,645.90625,642.8709677,32,31,2,1,10,5.0,2.41,0.0,951.33,NN,functional property,0.02,0.59,0.020121091,21.00093696,7.0,2.12,2.04,0.0,8191.0,1365.17,NN,0.03781248257864604,0.06666666666666667,0.8234832733869553
2662,2988,ICE,america,748.4482759,777.2580644999999,29,31,4,0,7,77.92,3.6,0.0,2636.17,NN,,,,0.039358343999999996,0.009510714,3.0,79.55,3.61,4.0,3939.0,1969.5,NN|VB,0.06054174144447692,0.07692307692307693,0.9648398533463478
2663,2989,ICE,pick,674.3666667,807.1935484,30,31,2,1,4,198.39,4.01,14.0,1351.67,VB|NN,fpa,0.033,0.12,0.071004508,0.176566389,3.0,79.55,3.61,4.0,3939.0,1969.5,NN|VB,0.048458065574185756,0.07692307692307693,1.0308958925306797
2664,2990,ICEBERG,game,635.3125,660.78125,32,32,4,0,4,233.84,4.08,13.0,1100.0,NN|VB,,,,0.12793041900000002,0.423789855,7.0,1.8,1.97,0.0,11504.0,1917.33,NN,0.048224336090697456,0.09090909090909091,1.0509319081902504
2665,2991,ICEBERG,lettuce,767.7241379,787.875,29,32,2,1,7,3.39,2.24,0.0,1376.17,NN,fpa,0.14800000000000002,0.13,0.07134475700000001,41.77551509,7.0,1.8,1.97,0.0,11504.0,1917.33,NN,0.04196156309370882,0.08333333333333333,0.9128470495343208
2666,2992,IDEAL,cleaner,748.8275862,610.1875,29,32,4,0,7,6.92,2.55,3.0,2955.0,JJ|NN,,,,0.028769457999999998,0.0,5.0,7.33,2.57,1.0,8341.0,2085.25,JJ|NN,NA,0.07142857142857142,0.96174131706357
2667,2993,IDEAL,real,659.0344828,642.0645161,29,31,2,1,4,442.8,4.35,14.0,3140.33,JJ,unclassified,0.02,0.26,0.150190185,0.229105589,5.0,7.33,2.57,1.0,8341.0,2085.25,JJ|NN,NA,0.09090909090909091,0.917166493833065
2668,2994,IDENTICAL,exact,780.2903226,750.7,31,30,2,1,5,22.63,3.06,2.0,817.25,JJ|VB,synonym,0.048,0.38,0.119467335,0.207083784,9.0,5.53,2.45,0.0,22232.0,2779.0,JJ|NN,NA,0.1111111111111111,0.8177744001150131
2669,2995,IDENTICAL,borrow,666.2258065000001,694.2903226,31,31,4,0,6,29.31,3.17,4.0,1385.0,VB,,,,0.077908347,0.14174833,9.0,5.53,2.45,0.0,22232.0,2779.0,JJ|NN,NA,0.25,0.9419243596494198
2670,2996,IDENTITY,id,1005.384615,791.3,13,20,2,1,2,3.31,2.23,6.0,861.0,NN,unclassified,0.039,0.36,0.067972265,0.40012035,8.0,12.98,2.82,1.0,17952.0,2564.57,NN,0.05115392829295576,0.07142857142857142,0.7236477732658386
2671,2997,IDENTITY,reason,598.5,667.46875,32,32,4,0,6,193.29,3.99,1.0,2639.4,NN|VB,,,,0.036087225,0.032887385,8.0,12.98,2.82,1.0,17952.0,2564.57,NN,0.06288072733647258,0.125,0.9653205052018166
2672,2998,IDIOT,same,688.84375,730.8387097,32,31,4,0,4,417.18,4.33,15.0,1140.67,JJ,,,,0.064456014,0.091279261,5.0,66.22,3.53,1.0,6151.0,1537.75,JJ|NN,NA,0.16666666666666666,1.0004300636646803
2673,2999,IDIOT,dumb,603.96875,658.28125,32,32,2,1,4,46.96,3.38,2.0,473.0,JJ|NN,synonym,0.17,0.35,0.039750954,3.2241623689999996,5.0,66.22,3.53,1.0,6151.0,1537.75,JJ|NN,NA,,0.6649163663387299
2674,3000,IDOL,billy,807.2631579,931.2692308000001,19,26,1,1,5,69.12,3.55,8.0,1302.25,NN,bpa,0.22399999999999998,0.08,0.027164157,2.057334708,2.76,2.15,4.0,0.0,2747.0,915.67,NN,0.06635217597345168,0.1,0.8118331432342529
2675,3001,IDOL,rose,676.2258065000001,747.1935484,31,31,3,0,4,53.02,3.43,18.0,1673.0,VB|NN|JJ,,,,0.104864956,0.055223904000000004,2.76,2.15,4.0,0.0,2747.0,915.67,NN,0.06499000222631034,0.07692307692307693,1.0035536522045732
2676,3002,IGLOO,mean,593.483871,718.8333332999999,31,30,3,0,4,1243.98,4.8,9.0,2346.33,VB|NN,,,,0.028460375,0.06355217,0.29,1.2,5.0,0.0,3664.0,916.0,NN,1e-300,0.058823529411764705,1.0245202295482159
2677,3003,IGLOO,ice,582.9090909,709.5333333,33,30,1,1,3,79.55,3.61,4.0,1969.5,NN|VB,perceptual property,0.29100000000000004,0.34,0.052793426,4.570212736,0.29,1.2,5.0,0.0,3664.0,916.0,NN,1e-300,0.08333333333333333,0.8907235041260719
2678,3004,IGNORE,mean,649.53125,631.6129032,32,31,2,1,4,1243.98,4.8,9.0,2346.33,VB|NN,unclassified,0.027999999999999997,0.32,0.164932183,0.108723954,6.0,18.65,2.98,0.0,9172.0,1834.4,VB,0.1330345251978248,,0.7566265761852264
2679,3005,IGNORE,story,638.0625,672.8214286,32,28,4,0,5,220.78,4.05,4.0,2079.75,NN,,,,0.124027865,0.080526469,6.0,18.65,2.98,0.0,9172.0,1834.4,VB,NA,,0.9392836950719357
2680,3006,ILL,healthy,671.969697,671.5806452,33,31,2,1,7,24.75,3.1,1.0,1428.5,JJ,antonym,0.013999999999999999,0.5,0.09441774300000001,0.281248753,3.0,21.27,3.04,2.0,3064.0,1532.0,JJ|RB|NN,NA,,0.9953123633749783
2681,3008,ILLEGAL,sun,631.3125,671.6451613,32,31,3,0,3,69.67,3.55,15.0,1358.0,NN|VB,,,,0.031996401,0.121007714,23.51,3.08,7.0,0.0,10592.0,1765.33,JJ|NN,NA,,0.9319689199328423
2682,3009,ILLEGAL,drugs,631.625,608.516129,32,31,1,1,5,48.31,3.39,2.0,412.5,NN|VB,fpa,0.273,0.65,0.155133977,2.275597097,23.51,3.08,7.0,0.0,10592.0,1765.33,JJ|NN,NA,,0.7753517031669617
2683,3010,ILLNESS,sick,613.4,620.9354839,30,31,1,1,4,165.43,3.93,13.0,1644.0,JJ|NN|VB,synonym,0.723,0.43,0.080347316,1.159675528,7.27,2.57,7.0,0.0,11448.0,1908.0,NN,0.06000375354000005,0.09090909090909091,0.8128005415201187
2684,3011,ILLNESS,teach,652.0333333,719.3448276,30,29,3,0,5,72.84,3.57,4.0,2297.75,VB,,,,0.021032577,0.0,7.27,2.57,7.0,0.0,11448.0,1908.0,NN,NA,0.05,0.9235082343220711
2685,3012,IMAGE,average,757.4666667,640.0606061000001,30,33,4,0,7,16.65,2.93,1.0,2258.5,JJ|NN|VB,,,,0.042510884000000006,0.043780785999999995,5.0,22.63,3.06,0.0,4576.0,1144.0,NN|VB,0.09112855034354723,0.125,0.9818733986467123
2686,3013,IMAGE,mirror,591.8064516,670.875,31,32,2,1,6,24.18,3.09,0.0,1531.2,NN|VB,bpa,0.142,0.64,0.104308401,0.8576532370000001,5.0,22.63,3.06,0.0,4576.0,1144.0,NN|VB,0.05621307997925453,0.06666666666666667,0.8633738160133362
2687,3014,IMAGINE,christ,666.0322581,781.8965517000001,31,29,4,0,6,90.14,3.66,0.0,2193.0,NN,,,,0.052012188,0.14990906199999998,7.0,81.04,3.62,1.0,13113.0,2185.5,VB,NA,,0.7714160978794098
2688,3015,IMAGINE,create,637.8709677,647.4,31,30,2,1,6,25.27,3.11,1.0,3145.8,VB|NN,unclassified,0.027000000000000003,0.32,0.201537837,0.13900865699999998,7.0,81.04,3.62,1.0,13113.0,2185.5,VB,0.281824726185902,0.3333333333333333,0.864938348531723
2689,3018,IMMEDIATE,later,600.2903226,682.1290323,31,31,2,1,5,291.94,4.17,7.0,4189.25,RB|JJ,antonym,0.013000000000000001,0.33,0.0,0.051871599000000004,9.0,11.2,2.76,0.0,19082.0,2385.25,JJ,NA,,1.0990663766860962
2690,3019,IMMEDIATE,saucer,833.5384615,850.4642857000001,26,28,4,0,6,2.75,2.15,2.0,1888.4,NN,,,,0.023126874,0.058651205,9.0,11.2,2.76,0.0,19082.0,2385.25,JJ,NA,,0.9970634512137622
2691,3020,IMPACT,crash,693.6206897000001,673.9375,29,32,1,1,5,28.65,3.16,5.0,1663.25,NN|VB,unclassified,0.257,0.14,0.066492272,0.289120267,9.41,2.68,6.0,1.0,5480.0,1096.0,NN,0.08618357470443437,0.16666666666666666,0.9974667886272073
2692,3021,IMPACT,drive,667.6551724,727.1290323,29,31,3,0,5,153.14,3.89,1.0,1511.0,NN|VB,,,,0.041426938999999996,0.067236062,9.41,2.68,6.0,1.0,5480.0,1096.0,NN,0.07228636274028073,0.14285714285714285,0.9511315375566483
2693,3028,IMPORTANT,headache,748.40625,722.4137931,32,29,4,0,8,14.1,2.86,0.0,1411.29,NN,,,,0.011673969,0.0,9.0,207.59,4.02,0.0,14989.0,1873.63,JJ|NN,NA,,0.9799759779125452
2694,3029,IMPORTANT,major,586.7241379,657.2258065000001,29,31,2,1,5,104.76,3.73,2.0,1149.0,JJ|NN,synonym,0.027999999999999997,0.5,0.447053708,0.08752860000000001,9.0,207.59,4.02,0.0,14989.0,1873.63,JJ|NN,NA,,0.8864293321967125
2695,3031,IMPOSSIBLE,boy,696.8387097,622.15625,31,32,4,0,3,529.82,4.43,15.0,451.5,NN,,,,0.113043221,0.0,10.0,59.12,3.48,1.0,11958.0,1328.67,JJ,NA,0.06666666666666667,1.018541557714343
2696,3032,IMPRESSION,art,649.6774194,653.3125,31,32,2,1,3,70.8,3.56,8.0,1984.0,NN,unclassified,0.02,0.21,0.104587838,0.17508408,10.0,18.55,2.98,0.0,22537.0,2504.11,NN,0.07065033725780993,0.07692307692307693,0.9662599712610245
2697,3033,IMPRESSION,honest,657.6774194,728.9666667,31,30,4,0,6,72.33,3.57,0.0,3225.8,JJ|minor,,,,0.009689245,0.05744079,10.0,18.55,2.98,0.0,22537.0,2504.11,NN,NA,,0.8200488239526749
2698,3034,IN,out,582.8181818,638.0625,33,32,1,1,3,3865.31,5.29,10.0,1308.5,minor|JJ,antonym,0.94,0.77,0.282287318,0.06398409299999999,9773.41,5.7,2.0,7.0,6910.0,6910.0,minor|RB|JJ,0.06500901024412058,0.08333333333333333,0.9832604974508286
2699,3035,IN,inferior,803.6666667000001,743.4516129,33,31,3,0,8,3.06,2.2,1.0,3159.29,JJ,,,,0.035255212,0.005675166,9773.41,5.7,2.0,7.0,6910.0,6910.0,minor|RB|JJ,NA,0.08333333333333333,0.9734694883227348
2700,3038,INCLINE,hill,632.9354839,677.8387097,31,31,2,1,4,37.55,3.28,14.0,1378.33,NN,unclassified,0.135,0.22,0.088328139,0.308669908,7.0,0.37,1.3,0.0,20805.0,3467.5,NN,0.19944837970145607,0.25,0.8674637824296951
2701,3039,INCLINE,tired,686.375,596.9655172,32,29,4,0,5,112.65,3.76,8.0,3653.25,VB|JJ,,,,0.014814013999999999,0.0,7.0,0.37,1.3,0.0,20805.0,3467.5,NN,NA,0.09090909090909091,1.0934051722288132
2702,3040,INCOME,date,579.6129032,669.8181818,31,33,4,0,4,141.53,3.86,17.0,3036.67,NN|VB,,,,0.06365928400000001,0.12988834800000001,6.0,7.41,2.58,0.0,13739.0,2747.8,NN,0.06797201093503012,0.08333333333333333,1.0721024870872498
2703,3041,INCOME,important,639.6875,745.0645161,32,31,2,1,9,207.59,4.02,0.0,1873.63,JJ|NN,unclassified,0.013000000000000001,0.1,0.046824813,0.016103309,6.0,7.41,2.58,0.0,13739.0,2747.8,NN,NA,,0.9847126752138138
2704,3042,INCREASE,enlarge,735.8928571,724.0,28,30,2,1,7,0.88,1.66,0.0,1740.17,VB,synonym,0.02,0.22,0.161709789,0.267672764,8.0,8.55,2.64,0.0,18944.0,2706.29,NN,NA,0.1111111111111111,0.7816198021173477
2705,3043,INCREASE,navy,706.8387097,623.9655172,31,29,4,0,4,25.69,3.12,1.0,606.33,NN|JJ,,,,0.042946872999999997,0.026521014,8.0,8.55,2.64,0.0,18944.0,2706.29,NN,0.05656107387197189,0.1,1.0501887872815132
2706,3044,INDEPENDENT,crime,715.9677419,691.6875,31,32,3,0,5,71.24,3.56,5.0,1574.25,NN,,,,0.039533219,0.029127131,9.35,2.68,11.0,0.0,28623.0,2862.3,JJ|NN,0.056722345523188084,0.07142857142857142,0.9791146777570248
2707,3045,INDEPENDENT,dependent,684.0,762.8125,32,32,1,1,9,2.24,2.06,1.0,2493.88,JJ|NN,antonym,0.136,0.46,0.253169844,0.61356911,9.35,2.68,11.0,0.0,28623.0,2862.3,JJ|NN,NA,0.16666666666666666,1.0018831609049812
2708,3046,INDIAN,chief,795.4482759,661.65625,29,32,2,1,5,77.9,3.6,1.0,1075.75,JJ|NN,fpa,0.09,0.35,0.09656042599999999,0.25087639,6.0,3.43,2.25,0.0,15152.0,3030.4,NN|JJ,NA,0.2,0.911467969417572
2709,3047,INDIAN,hat,692.5483871,562.4333333,31,30,4,0,3,64.18,3.52,20.0,2663.0,NN,,,,0.068440036,0.09242911,6.0,3.43,2.25,0.0,15152.0,3030.4,NN|JJ,0.06789409947115804,0.09090909090909091,1.0033368456643075
2710,3048,INDIRECT,doctor,679.7666667000001,647.3125,30,32,3,0,6,263.94,4.13,0.0,1299.2,NN|VB,,,,0.029312856,0.0,0.41,1.34,8.0,0.0,18341.0,2620.14,JJ,NA,,0.9675478525459766
2711,3049,INDIRECT,direct,719.8709677,691.1875,31,32,1,1,6,24.04,3.09,0.0,1933.8,JJ|VB|NN|RB,antonym,0.433,0.68,0.21860327,3.391891075,0.41,1.34,8.0,0.0,18341.0,2620.14,JJ,NA,0.09090909090909091,0.8938904777169228
2712,3050,INDOORS,divide,728.1612903,733.9,31,30,3,0,6,5.84,2.48,1.0,1392.8,VB|NN,,,,0.079897236,0.067929294,2.47,2.1,7.0,0.0,14409.0,2401.5,NN,NA,,0.9937363676726818
2713,3051,INDOORS,outdoors,599.6129032,674.9354839,31,31,1,1,8,2.1,2.03,0.0,1195.71,RB|NN,antonym,0.561,0.62,0.173966602,101.2432559,2.47,2.1,7.0,0.0,14409.0,2401.5,NN,NA,,0.7199625670909882
2714,3052,INDUSTRY,luck,671.40625,620.4482759,32,29,4,0,4,153.73,3.89,11.0,655.67,NN,,,,0.037456222000000004,0.018101247,8.0,11.69,2.78,0.0,16386.0,2340.86,NN,0.07229334815066328,0.09090909090909091,1.0890471115708351
